date,btc_p,ltc_p,eth_p,xrp_p,doge_p,usd_gbp,usd_gbp_ %,usd_eur,usd_eur_%,usd_yuan,usd_yuan_%,usd_yen,usd_yen_ %,wti_oil_pprice,brent_oil_p,gold_p,silver_p,steel_price,LIBOR,eonia,fed_rate
02/02/2021,33533.9,131.98,1374.05,0.36927,0.03152025,0.7316,-0.03%,0.8302,0.13%,6.4551,-0.18%,104.97,0.06%,54.77,57.62,1833.4,26.402,5.2018,0.08113,-0.479,0.08
03/02/2021,35500.0,142.1,1513.12,0.43683726,0.05026221,0.7327,0.15%,0.831,0.10%,6.4579,0.04%,105.01,0.04%,55.67,58.61,1835.1,26.889,5.2751,0.07888,-0.48,0.07
08/02/2021,38874.9,151.19,1615.99,0.73922,0.73922,0.7277,-0.04%,0.8299,-0.04%,6.4444,-0.34%,105.22,-0.13%,57.95,60.17,1834.2,27.576,5.9161,0.0795,-0.48,0.1
09/02/2021,46425.8,167.5,1752.18,1.256324,1.256324,0.7237,-0.55%,0.825,-0.59%,6.4344,-0.16%,104.57,-0.62%,58.34,60.74,1837.5,27.402,6.0077,0.0735,-0.484,0.08
11/02/2021,44847.5,182.23,1743.48,1.136196,1.136196,0.7237,0.14%,0.8243,-0.10%,6.4542,-0.05%,104.72,0.14%,58.22,61.09,1826.8,27.047,5.5864,0.07213,-0.484,0.08
18/02/2021,52130.0,237.28,1850.95,0.5324331,0.05954129,0.7153,-0.91%,0.827,-0.43%,6.4869,0.51%,105.66,-0.18%,60.4,64.09,1775.0,27.078,5.7055,0.08013,-0.477,0.07
19/02/2021,51600.9,226.54,1939.57,0.56701857,0.05513934,0.7134,-0.27%,0.825,-0.24%,6.4555,-0.48%,105.43,-0.22%,59.12,62.84,1777.4,27.254,5.9344,0.07813,-0.478,0.07
22/02/2021,57478.3,227.53,1935.44,0.57174115,0.05372515,0.7109,-0.35%,0.8225,-0.30%,6.4625,0.11%,105.06,-0.35%,61.67,64.73,1808.4,28.085,5.9528,0.08125,-0.479,0.07
23/02/2021,54154.8,208.21,1778.82,0.47356259,0.04739205,0.7085,-0.34%,0.823,0.06%,6.464,0.02%,105.24,0.17%,61.66,65.16,1805.9,27.6988,5.9528,0.0805,-0.48,0.07
24/02/2021,48899.8,177.71,1579.16,0.47183151,0.05655541,0.7071,-0.20%,0.822,-0.12%,6.4556,-0.13%,105.86,0.59%,63.21,66.85,1797.9,27.8866,6.2458,0.08013,-0.479,0.07
25/02/2021,49727.7,181.63,1625.01,0.43452354,0.05016734,0.7134,0.89%,0.8211,-0.11%,6.4541,-0.02%,106.21,0.33%,63.43,66.69,1775.4,27.6658,5.6963,0.08038,-0.479,0.07
26/02/2021,47061.5,179.07,1481.68,0.42790019,0.05047986,0.7176,0.59%,0.828,0.84%,6.473,0.29%,106.58,0.35%,61.55,65.86,1728.8,26.4324,5.3575,0.084,-0.481,0.07
02/03/2021,49620.7,176.04,1570.99,0.39348981,0.03712003,0.7165,-0.21%,0.8269,-0.35%,6.4702,0.08%,106.67,-0.07%,59.7,63.17,1733.6,26.879,5.5864,0.08288,-0.473,0.08
03/03/2021,48486.2,179.13,1489.22,0.45027913,0.05059207,0.7165,0.00%,0.8288,0.23%,6.4675,-0.04%,106.99,0.30%,61.33,64.7,1715.8,26.387,5.7055,0.0785,-0.48,0.07
08/03/2021,50962.3,190.32,1727.49,0.712729,0.712729,0.7232,0.12%,0.8441,0.61%,6.525,0.45%,108.86,0.48%,65.03,68.0,1678.0,25.269,5.7147,0.08138,-0.485,0.1
09/03/2021,52375.0,191.76,1833.68,1.291435,1.291435,0.7196,-0.50%,0.8402,-0.46%,6.505,-0.31%,108.46,-0.37%,64.02,67.03,1716.9,26.183,5.4949,0.07075,-0.483,0.08
11/03/2021,55851.0,200.15,1795.79,1.208796,1.208796,0.7146,-0.43%,0.8342,-0.49%,6.4932,-0.18%,108.49,0.10%,66.02,69.34,1722.6,26.193,6.1359,0.07375,-0.489,0.08
12/03/2021,57809.9,201.32,1826.87,0.922244,0.922244,0.718,0.48%,0.8364,0.26%,6.5081,0.23%,109.0,0.47%,65.59,68.87,1719.8,25.911,6.1542,0.0765,-0.493,0.08
15/03/2021,59001.1,214.0,1847.8,0.43755501,0.05708768,0.7196,0.22%,0.8381,0.20%,6.4996,-0.13%,109.12,0.11%,65.36,68.78,1729.2,26.288,5.7879,0.078,-0.479,0.07
16/03/2021,55600.0,200.68,1793.23,0.46259998,0.0586074,0.7197,0.01%,0.8401,0.24%,6.5052,0.09%,108.98,-0.13%,64.82,67.95,1730.9,26.003,5.9986,0.0785,-0.477,0.07
17/03/2021,56891.1,201.67,1805.14,0.47241705,0.05765313,0.716,-0.51%,0.8347,-0.64%,6.503,-0.03%,108.83,-0.14%,64.55,67.73,1727.1,26.058,6.1451,0.078,-0.476,0.07
18/03/2021,58933.0,206.07,1823.76,0.47291937,0.05738277,0.7181,0.29%,0.8392,0.54%,6.5054,0.04%,108.88,0.05%,59.95,62.11,1732.5,26.351,6.0169,0.07875,-0.481,0.07
19/03/2021,57640.9,199.83,1776.57,0.4711709,0.05832836,0.7208,0.38%,0.84,0.10%,6.507,0.02%,108.87,-0.01%,61.43,64.0,1741.7,26.321,5.8795,0.07688,-0.48,0.07
22/03/2021,57378.4,195.61,1784.29,0.54994159,0.0549616,0.7212,0.06%,0.8377,-0.27%,6.507,0.00%,108.83,-0.04%,61.48,63.89,1738.1,25.769,5.7879,0.07663,-0.481,0.07
23/03/2021,54095.1,185.91,1681.63,0.55659505,0.05355558,0.7271,0.82%,0.8437,0.72%,6.516,0.14%,108.56,-0.25%,57.75,59.96,1725.1,25.227,5.5132,0.07688,-0.478,0.07
24/03/2021,54351.3,186.12,1668.4,0.48883678,0.05170175,0.7304,0.45%,0.8465,0.33%,6.523,0.11%,108.72,0.15%,61.12,63.7,1733.2,25.231,5.4033,0.07638,-0.479,0.07
25/03/2021,52293.8,176.13,1582.0,0.51749833,0.05144848,0.728,-0.33%,0.85,0.41%,6.5452,0.34%,109.17,0.41%,58.47,61.21,1725.1,25.047,5.385,0.0755,-0.479,0.07
26/03/2021,51314.9,171.62,1586.77,0.56705516,0.05395158,0.7252,-0.38%,0.8478,-0.26%,6.5412,-0.06%,109.64,0.43%,60.93,63.77,1732.78,25.114,5.6231,0.07338,-0.483,0.07
29/03/2021,55782.0,184.06,1685.98,0.56787082,0.05405164,0.7264,0.17%,0.8499,0.25%,6.5678,0.41%,109.78,0.13%,61.49,64.06,1713.16,24.771,5.7788,0.07288,-0.485,0.07
30/03/2021,57624.2,193.87,1816.31,0.56685858,0.05390039,0.7276,0.17%,0.8534,0.41%,6.5716,0.06%,110.34,0.51%,60.55,63.28,1685.16,24.137,5.8795,0.077,-0.485,0.07
31/03/2021,58781.0,195.79,1841.69,0.57386946,0.05365728,0.7254,-0.30%,0.8524,-0.12%,6.5518,-0.30%,110.7,0.33%,59.19,63.52,1715.24,24.532,6.1359,0.08063,-0.489,0.06
01/04/2021,58786.2,196.81,1918.89,0.23667712,0.00976719,0.7228,-0.36%,0.849,-0.40%,6.5645,0.19%,110.6,-0.09%,61.41,63.85,1728.4,24.948,5.8978,0.08463,-0.481,0.09
06/04/2021,59120.0,221.31,2107.51,0.97019603,0.37632255,0.7232,0.53%,0.8419,-0.53%,6.537,-0.42%,109.74,-0.39%,59.34,61.47,1743.0,25.227,6.3924,0.05513,-0.478,0.06
08/04/2021,55928.5,219.35,1961.94,0.730488,0.730488,0.728,0.01%,0.8393,-0.34%,6.5505,0.14%,109.24,-0.55%,59.61,62.09,1758.2,25.585,6.7129,0.0815,-0.485,0.1
13/04/2021,59823.7,244.57,2137.61,1.79400136,0.09344469,0.7272,-0.05%,0.8368,-0.31%,6.5431,-0.02%,109.05,-0.29%,60.2,62.83,1747.6,25.426,7.1616,0.07475,-0.478,0.07
14/04/2021,63587.2,267.31,2299.66,1.83923574,0.12151736,0.7256,-0.22%,0.8346,-0.26%,6.5292,-0.21%,108.91,-0.13%,63.15,66.11,1736.3,25.524,7.4913,0.07363,-0.475,0.07
15/04/2021,62969.0,278.67,2432.04,1.76606672,0.18220744,0.7252,-0.06%,0.8355,0.11%,6.522,-0.11%,108.74,-0.16%,63.42,66.13,1766.8,25.964,7.6012,0.07325,-0.481,0.07
16/04/2021,63243.0,286.31,2517.58,1.55752673,0.36587002,0.7229,-0.32%,0.8342,-0.16%,6.5203,-0.03%,108.77,0.03%,63.16,65.98,1780.2,26.105,7.821,0.07275,-0.48,0.07
19/04/2021,56239.8,273.67,2242.17,1.31504432,0.40731778,0.7148,-1.12%,0.8308,-0.41%,6.5085,-0.18%,108.15,-0.57%,63.33,66.54,1770.6,25.837,7.7935,0.07275,-0.482,0.07
20/04/2021,55720.0,261.53,2162.94,1.38329899,0.31949967,0.7174,0.36%,0.8308,0.00%,6.4981,-0.16%,108.08,-0.06%,62.61,65.34,1778.4,25.84,7.6653,0.07288,-0.482,0.07
21/04/2021,56500.0,260.86,2332.15,1.29649777,0.30692451,0.7178,0.06%,0.8308,0.00%,6.4903,-0.12%,108.05,-0.03%,61.34,64.02,1793.1,26.57,7.8302,0.07213,-0.48,0.07
22/04/2021,53815.2,256.3,2358.01,1.15968188,0.26096732,0.7225,0.65%,0.8322,0.17%,6.491,0.01%,107.96,-0.08%,61.45,65.07,1782.0,26.18,8.1873,0.07338,-0.48,0.07
23/04/2021,51730.0,252.9,2401.22,1.1696597,0.24850933,0.7206,-0.26%,0.8264,-0.70%,6.4945,0.05%,107.91,-0.05%,62.18,65.75,1777.8,26.075,8.1141,0.07338,-0.48,0.07
26/04/2021,49106.5,223.91,2321.78,1.36850552,0.27067449,0.7193,-0.18%,0.8276,0.15%,6.4844,-0.16%,108.08,0.16%,62.02,65.5,1780.1,26.209,8.6269,0.07375,-0.482,0.07
27/04/2021,54051.9,247.63,2536.12,1.40095461,0.2721883,0.7186,-0.10%,0.8269,-0.08%,6.483,-0.02%,108.68,0.56%,63.03,66.25,1778.8,26.418,8.5079,0.074,-0.475,0.07
28/04/2021,55078.7,260.12,2669.15,1.35860097,0.32368163,0.7176,-0.14%,0.8246,-0.28%,6.4771,-0.09%,108.59,-0.08%,63.81,67.08,1773.9,26.0982,8.7277,0.07313,-0.481,0.07
29/04/2021,54899.3,258.85,2749.19,1.3993598,0.30516938,0.7172,-0.06%,0.8249,0.04%,6.471,-0.09%,108.91,0.29%,65,68.26,1768.3,26.0722,8.5903,0.07275,-0.481,0.06
30/04/2021,53579.6,255.55,2758.17,1.59167357,0.33756111,0.7237,0.91%,0.8318,0.84%,6.473,0.03%,109.27,0.33%,63.5,67.73,1767.7,25.869,8.2606,0.07125,-0.484,0.05
10/05/2021,58293.1,388.24,3927.0,1.085503,1.085503,0.7078,-1.08%,0.8243,0.28%,6.4156,-0.24%,108.78,0.17%,64.92,68.61,1837.6,27.492,9.0116,0.06988,-0.484,0.08
11/05/2021,55888.1,359.0,3950.3,1.161533,1.161533,0.707,-0.11%,0.823,-0.16%,6.4285,0.20%,108.61,-0.16%,65.31,68.83,1836.1,27.667,9.1947,0.07263,-0.487,0.08
13/05/2021,49502.7,306.51,3858.37,1.35891006,0.49037394,0.7115,0.01%,0.8277,-0.06%,6.4506,-0.09%,109.45,-0.18%,63.82,67.36,1824.0,27.059,8.3514,0.06225,-0.479,0.06
14/05/2021,49675.2,317.75,3717.06,1.40291747,0.55960438,0.7092,-0.32%,0.8235,-0.51%,6.4367,-0.22%,109.34,-0.10%,65.32,69.24,1838.1,27.365,8.2215,0.062,-0.479,0.06
17/05/2021,46482.4,296.36,3586.04,1.49630034,0.48789165,0.7073,-0.27%,0.8227,-0.10%,6.4388,0.03%,109.19,-0.14%,66.24,69.62,1867.6,28.274,8.5184,0.06238,-0.48,0.06
18/05/2021,43551.8,281.9,3285.06,1.5907339,0.47611501,0.7047,-0.37%,0.8181,-0.56%,6.425,-0.21%,108.88,-0.28%,65.49,69.01,1868.0,28.333,8.7133,0.06288,-0.473,0.06
19/05/2021,42895.2,294.37,3377.58,1.07031315,0.33312345,0.7084,0.53%,0.8213,0.39%,6.4342,0.14%,109.21,0.30%,63.28,66.88,1881.5,28.025,8.2308,0.06163,-0.479,0.06
20/05/2021,36742.3,186.13,2443.62,1.18553663,0.40019368,0.7046,-0.54%,0.8177,-0.44%,6.4339,0.00%,108.75,-0.42%,61.95,65.18,1881.9,28.067,8.2864,0.06113,-0.478,0.06
21/05/2021,40614.6,210.73,2770.82,1.0069763,0.35938192,0.7067,0.30%,0.8208,0.38%,6.4339,0.00%,108.94,0.17%,63.61,66.72,1876.7,27.486,7.906,0.05975,-0.479,0.06
24/05/2021,34718.8,142.82,2097.48,0.99283503,0.36616223,0.7063,-0.06%,0.8186,-0.27%,6.4177,-0.25%,108.74,-0.18%,66.13,68.59,1884.5,27.905,7.8874,0.05925,-0.481,0.06
25/05/2021,38833.8,185.1,2649.28,0.97618689,0.34630195,0.7064,0.01%,0.8161,-0.31%,6.41,-0.12%,108.76,0.02%,66.27,68.8,1898.5,28.056,7.6555,0.06063,-0.48,0.06
26/05/2021,38388.1,184.18,2709.86,1.0337254,0.35369307,0.7081,0.24%,0.8201,0.49%,6.3905,-0.30%,109.14,0.35%,66.41,68.93,1902.24,27.877,7.8225,0.05888,-0.48,0.06
27/05/2021,39283.9,199.01,2889.61,0.97023464,0.33294531,0.7038,-0.61%,0.8199,-0.02%,6.3824,-0.13%,109.8,0.60%,66.87,69.43,1897.38,27.94,7.9709,0.057,-0.479,0.06
28/05/2021,38516.4,194.22,2742.84,0.90014845,0.31120487,0.7047,0.13%,0.82,0.01%,6.3674,-0.24%,109.81,0.01%,66.31,69.36,1904.74,28.014,7.9153,0.06113,-0.481,0.05
01/06/2021,37303.8,188.09,2705.69,0.25089517,0.01046514,0.7066,0.44%,0.8187,0.12%,6.3796,0.17%,109.45,-0.08%,67.8,70.03,1905.0,28.102,8.5648,0.0865,-0.481,0.09
04/06/2021,39196.6,193.36,2854.24,1.09626562,0.06445823,0.7063,-0.35%,0.8218,-0.33%,6.3945,-0.14%,109.49,-0.72%,69.57,71.3,1892.0,27.896,8.3978,0.07788,-0.482,0.07
07/06/2021,35789.0,176.37,2712.03,0.66540248,0.23442176,0.7051,-0.17%,0.8203,-0.18%,6.3963,0.03%,109.24,-0.23%,69.21,70.89,1898.8,28.018,8.1287,0.08163,-0.48,0.1
08/06/2021,33587.6,162.08,2593.69,0.746513,0.746513,0.7063,0.17%,0.8214,0.13%,6.4,0.06%,109.49,0.23%,70.11,71.39,1894.4,27.731,8.0916,0.0785,-0.484,0.1
10/06/2021,37396.4,172.5,2608.1,1.077656,1.077656,0.7052,-0.41%,0.8215,0.07%,6.3929,0.10%,109.31,-0.27%,70.34,71.65,1896.4,28.031,8.2029,0.07275,-0.484,0.08
15/06/2021,40530.8,179.98,2582.57,0.88980016,0.32838122,0.7099,0.18%,0.8245,-0.06%,6.4052,0.13%,110.07,0.01%,72.06,73.38,1856.4,27.693,8.1751,0.05613,-0.476,0.06
16/06/2021,40166.6,175.28,2543.03,0.83190807,0.30776119,0.7148,0.69%,0.8337,1.12%,6.3969,-0.13%,110.69,0.56%,72.03,73.88,1861.4,27.812,7.7761,0.0555,-0.477,0.06
17/06/2021,38337.1,166.52,2367.47,0.84143816,0.30649565,0.7182,0.48%,0.8396,0.71%,6.4477,0.79%,110.2,-0.44%,71.06,72.92,1774.8,25.856,7.3956,0.06325,-0.478,0.1
18/06/2021,38078.2,167.02,2371.99,0.79764845,0.29347221,0.724,0.81%,0.8429,0.39%,6.4525,0.07%,110.19,-0.01%,71.64,73.1,1769.0,25.969,7.5348,0.0805,-0.478,0.1
21/06/2021,35595.0,154.86,2243.1,0.61038802,0.17869117,0.7175,-0.90%,0.8391,-0.45%,6.4659,0.21%,110.3,0.10%,73.64,74.49,1782.9,26.025,7.7761,0.08475,-0.479,0.1
22/06/2021,31655.2,124.69,1886.83,0.54506708,0.19103065,0.7168,-0.10%,0.8374,-0.20%,6.4811,0.24%,110.64,0.31%,73.15,74.92,1777.4,25.857,7.9153,0.08538,-0.479,0.1
23/06/2021,32516.2,119.61,1879.95,0.62653535,0.23217351,0.716,-0.11%,0.8384,0.12%,6.4727,-0.13%,110.94,0.27%,73.11,75.22,1783.4,26.111,8.0545,0.08525,-0.478,0.1
24/06/2021,33683.3,128.98,1967.62,0.67199983,0.26278229,0.7181,0.29%,0.8379,-0.06%,6.4701,-0.04%,110.86,-0.07%,73.31,75.95,1776.7,26.05,8.4164,0.085,-0.48,0.1
25/06/2021,34666.6,134.48,1988.19,0.61332274,0.23915293,0.7205,0.33%,0.8377,-0.02%,6.4545,-0.24%,110.77,-0.08%,74.21,76.45,1777.8,26.0948,8.0916,0.08338,-0.48,0.1
28/06/2021,34675.3,132.51,1983.32,0.64374639,0.2568567,0.7201,-0.06%,0.8384,0.08%,6.4555,0.02%,110.62,-0.14%,72.98,74.78,1780.7,26.2354,8.0452,0.08375,-0.481,0.1
29/06/2021,34472.0,137.53,2083.45,0.70172477,0.26276884,0.7226,0.35%,0.8404,0.24%,6.4635,0.12%,110.5,-0.11%,73.14,75.38,1763.6,25.8894,8.3792,0.08313,-0.483,0.1
30/06/2021,35903.3,144.05,2166.12,0.70637445,0.25421537,0.723,0.06%,0.8433,0.35%,6.4566,-0.11%,111.1,0.54%,73.52,76.94,1771.6,26.1882,8.1473,0.0865,-0.496,0.08
01/07/2021,35046.2,144.17,2276.66,0.32600198,0.00974244,0.7262,0.44%,0.8437,0.05%,6.4679,0.18%,111.5,0.36%,75.33,76.69,1776.8,26.1,7.9895,0.08675,-0.48,0.09
06/07/2021,33697.6,137.85,2196.96,0.86115488,0.33104994,0.7244,0.32%,0.8456,0.33%,6.4752,0.19%,110.6,-0.32%,73.62,75.81,1794.2,26.174,7.8874,0.055,-0.479,0.06
07/07/2021,34235.0,139.03,2322.37,0.651575,0.651575,0.7244,0.00%,0.848,0.28%,6.4718,-0.05%,110.65,0.05%,72.22,74.31,1802.1,26.129,8.1751,0.08513,-0.48,0.1
09/07/2021,32882.2,132.16,2114.87,1.125099,1.125099,0.7193,-0.83%,0.842,-0.26%,6.4788,-0.17%,110.14,0.32%,74.56,77.14,1810.6,26.234,7.9709,0.07288,-0.484,0.08
12/07/2021,34246.9,134.2,2140.08,0.818588,0.818588,0.7203,0.14%,0.843,0.12%,6.4751,-0.06%,110.35,0.19%,74.21,76.77,1805.9,26.239,8.3792,0.07575,-0.492,0.08
13/07/2021,33107.3,133.61,2033.39,0.619523,0.619523,0.7238,0.49%,0.849,0.71%,6.4685,-0.10%,110.61,0.24%,75.24,77.5,1809.9,26.14,8.4164,0.08563,-0.481,0.1
14/07/2021,32722.9,131.53,1939.07,0.620324,0.620324,0.7214,-0.33%,0.8447,-0.51%,6.4688,0.00%,109.99,-0.56%,73.06,75.74,1825.0,26.271,8.2679,0.08538,-0.481,0.1
15/07/2021,32815.2,130.97,1993.71,0.596941,0.596941,0.723,0.22%,0.8463,0.19%,6.4569,-0.18%,109.86,-0.12%,71.67,74.53,1829.0,26.394,8.3792,0.08563,-0.481,0.1
16/07/2021,31832.6,125.82,1917.46,0.590774,0.590774,0.7262,0.44%,0.8468,0.06%,6.4785,0.33%,110.08,0.20%,71.76,74.46,1815.0,25.795,8.1009,0.08575,-0.482,0.1
19/07/2021,31780.1,119.27,1892.04,0.557556,0.557556,0.7312,0.69%,0.8473,0.06%,6.4893,0.17%,109.44,-0.58%,66.45,69.33,1809.2,25.144,7.7482,0.086,-0.481,0.1
20/07/2021,30820.5,113.09,1817.31,0.529336,0.529336,0.7337,0.34%,0.8487,0.17%,6.4845,-0.07%,109.84,0.37%,67.32,70.03,1811.4,24.995,7.8782,0.0855,-0.482,0.1
21/07/2021,29788.1,107.22,1785.01,0.569998,0.569998,0.7292,-0.61%,0.8477,-0.12%,6.4664,-0.28%,110.27,0.39%,70.26,72.54,1803.4,25.255,8.1194,0.08388,-0.483,0.1
22/07/2021,32125.0,117.56,1995.0,0.592206,0.592206,0.7261,-0.43%,0.8495,0.21%,6.4699,0.05%,110.14,-0.12%,72.15,74.25,1805.4,25.381,8.138,0.08338,-0.478,0.1
23/07/2021,32283.3,120.25,2018.2,0.609224,0.609224,0.7275,0.19%,0.8493,-0.02%,6.4808,0.17%,110.54,0.36%,72.24,74.86,1801.8,25.233,8.1194,0.08013,-0.482,0.1
26/07/2021,35413.6,127.73,2192.33,0.625618,0.625618,0.7235,-0.55%,0.8472,-0.25%,6.4825,0.03%,110.34,-0.18%,72.15,74.79,1799.2,25.318,8.4813,0.081,-0.482,0.1
27/07/2021,37274.9,131.45,2229.46,0.644604,0.644604,0.7204,-0.43%,0.8462,-0.12%,6.5104,0.43%,109.76,-0.53%,71.68,74.87,1800.18,24.649,8.3514,0.08088,-0.478,0.1
28/07/2021,39506.2,134.64,2301.73,0.725445,0.725445,0.7193,-0.15%,0.8442,-0.24%,6.4905,-0.31%,109.9,0.13%,72.37,75.09,1800.54,24.877,8.2493,0.07963,-0.482,0.1
29/07/2021,40011.0,140.43,2300.1,0.748017,0.748017,0.7161,-0.44%,0.841,-0.38%,6.4562,-0.53%,109.46,-0.40%,73.62,76.3,1832.4,25.782,8.8061,0.07938,-0.482,0.1
30/07/2021,40000.0,141.4,2381.58,0.752119,0.752119,0.7192,0.43%,0.8423,0.15%,6.4609,0.07%,109.7,0.22%,73.93,77.72,1814.12,25.547,8.2586,0.07688,-0.486,0.07
02/08/2021,39889.1,140.48,2557.45,0.447702,0.07882511,0.7202,0.14%,0.8424,0.01%,6.462,0.02%,109.28,-0.38%,71.31,73.91,1819.8,25.575,8.24,0.08125,-0.478,0.07
03/08/2021,39152.3,141.42,2609.6,0.47359734,0.06194928,0.7185,-0.24%,0.8429,0.06%,6.47,0.12%,109.04,-0.22%,70.64,73.24,1811.7,25.582,8.24,0.07763,-0.473,0.07
04/08/2021,38163.0,138.14,2507.34,1.05275643,0.06146385,0.7198,0.18%,0.8447,0.21%,6.4655,-0.07%,109.47,0.39%,68.19,70.99,1812.2,25.461,8.3328,0.07488,-0.485,0.07
06/08/2021,40886.4,143.52,2828.88,0.87578752,0.32768651,0.7207,0.40%,0.8501,0.62%,6.4825,0.34%,110.25,0.46%,68.26,71.02,1761.1,24.326,7.9091,0.055,-0.478,0.06
09/08/2021,43845.6,149.95,3012.95,1.10072,1.10072,0.7221,0.19%,0.8517,0.19%,6.4857,0.05%,110.28,0.03%,66.56,69.65,1724.4,23.269,7.9091,0.06963,-0.484,0.08
10/08/2021,46307.1,166.79,3164.5,1.062891,1.062891,0.7222,0.01%,0.8531,0.16%,6.4852,-0.01%,110.56,0.25%,68.33,71.14,1729.7,23.392,8.0619,0.07263,-0.483,0.08
11/08/2021,45595.1,165.44,3141.69,1.282377,1.282377,0.7207,-0.21%,0.8517,-0.16%,6.4783,-0.11%,110.4,-0.14%,69.3,71.99,1751.2,23.488,8.081,0.065,-0.49,0.08
12/08/2021,45571.7,170.88,3164.5,0.863307,0.863307,0.7242,0.49%,0.8524,0.08%,6.4782,0.00%,110.38,-0.02%,69.12,71.79,1749.8,23.116,7.8995,0.07025,-0.492,0.08
13/08/2021,44401.1,165.03,3048.8,1.08996,1.08996,0.7211,-0.43%,0.8478,-0.54%,6.4768,-0.02%,109.57,-0.73%,68.36,70.9,1776.0,23.779,7.7562,0.07763,-0.484,0.1
16/08/2021,47019.3,184.95,3311.34,1.190993,1.190993,0.7218,0.10%,0.8488,0.12%,6.4742,-0.04%,109.23,-0.31%,67.44,70.07,1787.6,23.791,7.4697,0.07825,-0.484,0.1
17/08/2021,45926.3,178.12,3147.34,1.098199,1.098199,0.7277,0.82%,0.8539,0.60%,6.4854,0.17%,109.57,0.31%,66.5,69.4,1785.7,23.659,7.2786,0.07788,-0.483,0.1
18/08/2021,44672.2,168.79,3011.71,1.146097,1.146097,0.7268,-0.12%,0.8537,-0.02%,6.4841,-0.02%,109.74,0.16%,65.36,68.61,1782.3,23.422,6.9443,0.07863,-0.482,0.09
19/08/2021,44714.7,166.81,3014.36,1.232842,1.232842,0.733,0.85%,0.8563,0.30%,6.4942,0.16%,109.72,-0.02%,63.69,66.8,1780.9,23.23,6.5145,0.0785,-0.482,0.09
20/08/2021,46765.3,175.65,3184.67,1.263222,1.263222,0.734,0.14%,0.8548,-0.18%,6.5012,0.11%,109.8,0.07%,62.25,65.51,1781.8,23.112,6.5336,0.07738,-0.482,0.09
23/08/2021,49293.6,186.27,3240.9,1.24727,1.24727,0.7288,-0.71%,0.8513,-0.41%,6.4805,-0.32%,109.68,-0.11%,65.65,69.07,1804.0,23.656,6.524,0.07775,-0.483,0.09
24/08/2021,49517.3,187.24,3322.69,1.137352,1.137352,0.7283,-0.07%,0.8506,-0.08%,6.471,-0.15%,109.62,-0.05%,67.5,71.21,1806.3,23.894,6.9921,0.07763,-0.482,0.09
25/08/2021,47725.4,173.6,3173.55,1.172529,1.172529,0.7266,-0.23%,0.8493,-0.15%,6.4756,0.07%,109.99,0.34%,68.54,72.12,1788.8,23.775,6.887,0.07638,-0.479,0.09
26/08/2021,48991.3,177.85,3228.54,1.075266,1.075266,0.7298,0.44%,0.8508,0.18%,6.4809,0.08%,110.07,0.07%,67.42,70.42,1793.0,23.5592,6.6195,0.07575,-0.485,0.09
27/08/2021,46848.9,167.65,3092.74,1.188473,1.188473,0.7267,-0.42%,0.8477,-0.36%,6.4711,-0.15%,109.82,-0.23%,68.84,72.26,1817.2,24.0812,6.8679,0.07613,-0.485,0.08
31/08/2021,46985.7,167.44,3229.03,1.187593,1.187593,0.7268,0.03%,0.8467,-0.09%,6.4604,-0.08%,110.02,0.09%,68.43,73.45,1815.8,23.9968,6.438,0.07338,-0.485,0.06
02/09/2021,48872.2,181.05,3829.08,0.47199055,0.07006957,0.7227,-0.47%,0.842,-0.31%,6.4558,-0.04%,109.92,-0.06%,70.07,73.56,1809.4,23.918,6.3234,0.07988,-0.479,0.08
03/09/2021,49290.3,183.51,3787.22,0.48598773,0.05799823,0.7211,-0.22%,0.8415,-0.06%,6.4528,-0.05%,109.73,-0.17%,69.34,73.07,1831.5,24.802,6.3616,0.07713,-0.475,0.07
07/09/2021,52688.3,219.5,3928.66,0.636804,0.636804,0.7252,0.36%,0.8445,0.26%,6.4662,0.19%,110.27,0.40%,68.49,71.52,1796.3,24.373,6.247,0.08663,-0.481,0.1
08/09/2021,46882.1,178.34,3432.33,0.818553,0.818553,0.726,0.11%,0.8462,0.20%,6.4612,-0.08%,110.23,-0.04%,69.36,72.36,1791.2,24.056,5.9891,0.07875,-0.483,0.1
09/09/2021,46073.4,179.65,3500.0,1.089401,1.089401,0.7226,-0.47%,0.8455,-0.08%,6.4514,-0.15%,109.7,-0.48%,68.26,71.32,1797.8,24.177,6.2661,0.07188,-0.485,0.08
13/09/2021,46061.3,183.09,3408.02,1.064678,1.064678,0.7225,0.01%,0.8466,0.04%,6.4511,0.11%,109.98,0.05%,70.54,72.97,1792.3,23.796,6.1228,0.07338,-0.486,0.08
14/09/2021,44965.8,179.29,3285.01,1.096574,1.096574,0.724,0.21%,0.847,0.05%,6.4382,-0.20%,109.67,-0.28%,70.53,73.05,1805.0,23.885,6.0273,0.07188,-0.483,0.08
15/09/2021,47145.9,182.98,3435.07,1.121353,1.121353,0.7226,-0.19%,0.8461,-0.11%,6.432,-0.10%,109.36,-0.28%,72.59,74.84,1792.6,23.801,6.0751,0.07213,-0.488,0.08
16/09/2021,48152.3,189.17,3614.81,1.091498,1.091498,0.7251,0.35%,0.8498,0.44%,6.4566,0.38%,109.7,0.31%,72.69,75.14,1754.6,22.794,5.6643,0.07425,-0.482,0.08
